22,5.293096636362752
23,8.330794090496626
24,5.767112671752946
25,6.855999725143451
26,6.499173158066719
27,5.628736884669421
28,6.044649758736935
29,6.293489988457047
30,6.959599072168607
31,5.326773381801326
10,6.244188595899361
32,4.78718903627324
33,6.138217856281891
11,8.004367213143235
12,6.169046271701135
13,6.03179517367013
14,8.339050193940105
15,6.005762018168567
16,5.920747581488978
17,4.572245690902424
18,5.627071593251553
19,7.543234486456799
1,6.073462812020907
2,6.376106435105107
3,5.676372494088435
4,5.9286724374736774
5,6.055361307640531
6,6.019548902609538
7,6.2648320732438805
8,6.55968906492971
9,6.066645203049356
20,4.359146518124127
21,6.072268585740341
