22,6.354829649219473
23,6.089811445945115
24,5.69878969315938
25,7.163801530573112
26,6.630164677165017
27,5.551685724895207
28,6.106717964767743
29,4.8517701167490195
30,6.947124595431496
31,4.069320197673791
10,4.534289064343791
32,3.722717570825699
33,8.500576026787249
11,4.1672410163550175
12,4.43713304806956
13,4.029133445691856
14,7.786380682711014
15,4.472143631297035
16,4.289714086200599
17,4.311797155436084
18,3.4176312409230034
19,7.256398662355043
1,6.4922966013288335
2,6.3860835077947975
3,4.162569972311653
4,3.676549954353
5,4.587762215319813
6,4.19572695639464
7,5.276794113434263
8,3.7462943619022098
9,4.867939670982492
20,3.708770729068367
21,3.7297930333609437
