22,5.398937995877411
23,5.699485888420559
24,5.467293147032223
25,5.075177713233161
26,5.317554251627889
27,5.576583324444244
28,5.197979445729566
29,5.0397857246046405
30,5.744772750553935
31,4.969109505728549
10,5.450201725853374
32,5.383829261142639
33,5.110995283076256
11,5.071384509325277
12,5.101070090627793
13,5.5734549872124335
14,4.843041233015208
15,5.54136722095376
16,5.4896980890683675
17,5.319340630370693
18,5.752048152161668
19,6.156794993827645
1,5.2542914853932965
2,5.002774817510614
3,4.82708204917096
4,5.39752818472316
5,5.304508379011222
6,5.485314429913439
7,5.255751189760265
8,5.499395462474733
9,5.612737088021919
20,6.278678237986635
21,5.307071704962492
