22,5.300780391550247
23,5.548432973540136
24,6.299793079118475
25,4.850848221217111
26,5.434732812038116
27,4.350785909594601
28,5.036940240503876
29,6.476146165759211
30,3.663573665165051
31,7.757211295623184
10,4.660708109532605
32,5.99143169405504
33,5.569274359374429
11,3.9865144620362476
12,4.779735924562568
13,5.134020097189332
14,5.332075773447398
15,4.374596643304273
16,5.417452447914979
17,7.0987527681594145
18,4.231743876246745
19,5.219662788915194
1,4.363510129483777
2,4.488216434178545
3,3.5202282064689596
4,4.0037087251421175
5,6.245432532985886
6,5.117549312451145
7,5.171153154868738
8,4.888628901655874
9,5.886133947629165
20,5.684630113811477
21,4.7525816032355515
