22,5.088264871536113
23,5.103166746369398
24,3.9831666182067247
25,5.3353249806604275
26,5.838130174887974
27,4.638418959839546
28,4.83781404025873
29,4.4595676063860274
30,6.097838282847759
31,5.839776567700567
10,4.917157040052788
32,5.601552302821485
33,5.259164099298916
11,5.000621422986231
12,4.124358384263893
13,6.482667793658545
14,4.420712190900932
15,3.9952246026183422
16,4.692486796819686
17,3.4969026419698244
18,3.7990478151830414
19,6.262110360760617
1,4.469135246188191
2,5.633495359624639
3,3.44541576216786
4,2.973103181545584
5,5.015106107908101
6,5.790964377926125
7,5.868514171120774
8,4.4608298505783415
9,5.322086175488314
20,4.276423175468183
21,4.419510884623593
