22,4.578794648109765
23,7.73332119683424
24,4.6765696162330865
25,4.564126390626135
26,4.141838608894427
27,0.8681680843093983
28,4.1185429252257
29,6.129597236793092
30,3.3001954028835274
31,6.843500323234666
10,6.254751949197532
32,6.722356203701305
33,3.885714046161132
11,4.228386127550772
12,5.067001489936044
13,2.082032672350705
14,6.670995080187556
15,3.793345199865844
16,5.674720483599512
17,6.506161803313065
18,2.7812689606751615
19,3.444177969438745
1,5.258881972617223
2,2.2954540115031836
3,2.429779502213345
4,4.456395318767116
5,5.6589133888895145
6,5.3948075851077
7,1.9786163133194532
8,1.175433038646955
9,5.976402061201389
20,3.6557761740771584
21,4.907295288036654
