22,3.7098430538923033
23,5.518738335649228
24,3.8716979880114577
25,4.009357788907507
26,4.408196537238187
27,2.4963768356749774
28,4.290931684830071
29,4.065865376554451
30,3.465014119201089
31,3.451250261033983
10,2.9857843427792767
32,4.148971309204024
33,3.885484360988608
11,3.4822765029660827
12,4.043842582721353
13,3.76985465026986
14,4.406888585240724
15,2.905254660877464
16,3.7796119491546154
17,3.731025354472714
18,3.259082573357727
19,3.762044469497649
1,3.679831254672656
2,3.27943923005317
3,2.302025011189367
4,4.229621343320712
5,4.209023389950158
6,3.8406554003808004
7,4.97432510174259
8,4.287629075745205
9,5.4061694491570496
20,3.1186707725544043
21,4.171888930869857
