22,5.6167879364564515
23,7.54368806188501
24,5.887171485925078
25,5.370943971782131
26,5.339466672123195
27,3.09137046494833
28,5.116688967526134
29,6.796566446671227
30,4.223108499383104
31,7.787191393608816
10,6.132081205296762
32,6.996171009702972
33,5.301303481317907
11,4.5790218348351495
12,5.533992795309531
13,4.086147245424224
14,6.75491730547715
15,4.645530999568566
16,6.250961988402258
17,7.297886898528683
18,4.04015132418595
19,4.898101602011527
1,5.627163689251558
2,3.973780764506599
3,3.5413613261824786
4,4.821733129718134
5,6.497528008966723
6,5.876243609176509
7,3.9708012905222128
8,3.3769184434248607
9,6.676926908320393
20,5.124508628604466
21,5.41072057390071
