22,5.9868746471788725
23,5.851567141023459
24,5.39842313786759
25,6.715668536818462
26,4.712055101099432
27,3.9287361550501103
28,4.710237043234624
29,6.2614318077031115
30,5.325087168829181
31,4.683745199261351
10,5.474682446385912
32,4.605757329034029
33,6.055583933453232
11,5.827963176205289
12,5.416964578392478
13,6.181241637786778
14,6.485901918879618
15,4.399237969314649
16,4.404265441218233
17,4.754090000988519
18,4.67171978604398
19,5.926547238334791
1,4.510559175298081
2,4.931490293896756
3,4.096606421293827
4,5.731853625020733
5,5.208152232150368
6,4.87042955886073
7,5.2815293867132285
8,5.767721316123099
9,6.223875081749419
20,4.424207950774599
21,5.3462368813987835
