22,6.793580851850055
23,6.088947589478871
24,6.9091349978654915
25,6.656990121444317
26,6.964030765035026
27,6.6468675486923505
28,6.333960091342542
29,6.327453336567389
30,6.063258333890395
31,6.974617106244659
10,4.6999362996668665
32,5.428729461091965
33,8.025848008565337
11,4.29633922234781
12,5.139692738004765
13,6.288958096217659
14,6.708262513049153
15,5.1757529242755655
16,5.658278870218221
17,6.573987253327763
18,4.957930218037624
19,7.328109335053958
1,5.9171504658503284
2,6.744348606171128
3,4.767776906157369
4,4.262633634943059
5,6.288472639538167
6,5.261137740071842
7,6.716800839723544
8,6.028158911860281
9,6.325288308929185
20,6.006153632983275
21,4.824392519487752
