22,6.254663771971867
23,4.968111772618321
24,7.640341091730322
25,7.027425800326563
26,7.287723391648179
27,6.341531467869289
28,6.927917739131308
29,6.5015650349492
30,6.107543431490372
31,6.002589139684776
10,5.004819754583687
32,4.637536232523447
33,8.665906928791795
11,5.778172615721159
12,5.176028188569144
13,5.277048585219917
14,7.262640896830463
15,5.3436653404066385
16,4.495858770870955
17,6.094187653864914
18,4.488733783464353
19,7.601147185478703
1,5.5169295851619236
2,6.577755886278454
3,4.834444392156351
4,4.570179357864579
5,5.847556209107406
6,4.959153177801993
7,6.8800378617690034
8,5.8171665261828185
9,4.7483074850687945
20,5.420587969621857
21,4.761500081614384
